match_id,Pt,Set1,Set2,Gm1,Gm2,Pts,CourtSide,Gm#,TbSet,TB?,TBpt,Svr,Ret,Serving,1st,2nd,Notes,1stNoLet,2ndNoLet,1stSV,2ndSV,1stNoSV,2ndNoSV,1stIn,2ndIn,isRally1st,isRally2nd,Sv1,Sv2,Rally,isAce,isUnret,isRallyWinner,isForced,isUnforced,isDouble,rallyNoSpec,rallyNoError,rallyNoDirection,rallyLen,PtWinner,isSvrWinner,PtsAfter,GmW,Gm1,Gm2,SetW,Set1,Set2,RevTB,TBrev,rallyCount,T1st,T2nd,
20150111-M-Brisbane-F-Milos_Raonic-Roger_Federer,3,0,0,0,0,30-0,Due,1,1,0,,1,2,MR,c6w,5s28f+3s3z3m-1t=1v3*,RF's backhand lob (m-1) was a slice; trick shot: backwards over-the-shoulder forehand overhead,6w,5s28f+3s3z3m-1t=1v3*,0,0,6w,5s28f+3s3z3m-1t=1v3*,0,1,0,1,6w,5,s28f+3s3z3m-1t=1v3*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,s28f3s3z3m1t1v3,s28f3s3z3m1t1v3,sfszmtv,7,2,0,30-15,0,0,0,0,0,0,,,8,c6w,5 s28 f+3 s3 z3 m-1 t=1 v3*,
20150111-M-Brisbane-F-Milos_Raonic-Roger_Federer,4,0,0,0,0,30-15,Adv,1,1,0,,1,2,MR,6d,4s38f1d@,,6d,4s38f1d@,0,0,6d,4s38f1d@,0,1,0,1,6d,4,s38f1d@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,s38f1d,s38f1,sf,2,2,0,30-30,0,0,0,0,0,0,,,2,6d,4 s38 f1d@,
20150111-M-Brisbane-F-Milos_Raonic-Roger_Federer,5,0,0,0,0,30-30,Adv,1,1,0,,1,2,MR,6s38f3b3n#,,,6s38f3b3n#,,0,,6s38f3b3n#,,1,,1,0,6,,s38f3b3n#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,s38f3b3n,s38f3b3,sfb,3,1,1,40-30,0,0,0,0,0,0,,,3,6 s38 f3 b3n#,,
20150111-M-Brisbane-F-Milos_Raonic-Roger_Federer,6,0,0,0,0,40-30,Adv,1,1,0,,1,2,MR,6f2n#,,,6f2n#,,0,,6f2n#,,1,,1,0,6,,f2n#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,f2n,f2,f,1,1,1,GM,1,1,0,0,0,0,,,1,6 f2n#,,
20150111-M-Brisbane-F-Milos_Raonic-Roger_Federer,7,0,0,1,0,0-0,Due,2,1,0,,2,1,RF,6d,6b28f2b2d@,A tough backhand but still an unforced error,6d,6b28f2b2d@,0,0,6d,6b28f2b2d@,0,1,0,1,6d,6,b28f2b2d@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,b28f2b2d,b28f2b2,bfb,3,2,1,15-0,0,1,0,0,0,0,,,3,6d,6 b28 f2 b2d@,
20150111-M-Brisbane-F-Milos_Raonic-Roger_Federer,8,0,0,1,0,15-0,Adv,2,1,0,,2,1,RF,6x,6f18f1f+3d@,,6x,6f18f1f+3d@,0,0,6x,6f18f1f+3d@,0,1,0,1,6x,6,f18f1f+3d@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,f18f1f3d,f18f1f3,fff,3,2,1,30-0,0,1,0,0,0,0,,,3,6x,6 f18 f1 f+3d@,
20150111-M-Brisbane-F-Milos_Raonic-Roger_Federer,9,0,0,1,0,30-0,Due,2,1,0,,2,1,RF,6*,,,6*,,0,,6*,,1,,0,0,6*,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0,2,1,40-0,0,1,0,0,0,0,,,1,6*,,
20150111-M-Brisbane-F-Milos_Raonic-Roger_Federer,10,0,0,1,0,40-0,Adv,2,1,0,,2,1,RF,6d,6f39b3b3*,,6d,6f39b3b3*,0,0,6d,6f39b3b3*,0,1,0,1,6d,6,f39b3b3*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,f39b3b3,f39b3b3,fbb,3,1,0,40-15,0,1,0,0,0,0,,,4,6d,6 f39 b3 b3*,
20150111-M-Brisbane-F-Milos_Raonic-Roger_Federer,11,0,0,1,0,40-15,Due,2,1,0,,2,1,RF,4#,,,4#,,0,,4#,,1,,0,0,4#,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,0,2,1,GM,2,1,1,0,0,0,,,1,4#,,
20150111-M-Brisbane-F-Milos_Raonic-Roger_Federer,12,0,0,1,1,0-0,Due,3,1,0,,1,2,MR,6d,6b39b3b3f1f1n#,,6d,6b39b3b3f1f1n#,0,0,6d,6b39b3b3f1f1n#,0,1,0,1,6d,6,b39b3b3f1f1n#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,b39b3b3f1f1n,b39b3b3f1f1,bbbff,5,1,1,15-0,0,1,1,0,0,0,,,5,6d,6 b39 b3 b3 f1 f1n#,
20150111-M-Brisbane-F-Milos_Raonic-Roger_Federer,13,0,0,1,1,15-0,Adv,3,1,0,,1,2,MR,4s39h=3n@,,MR attempted to run around the return to hit a forehand but misjudged the depth or speed and had to attempt an awkward half-volley from the baseline,4s39h=3n@,,0,,4s39h=3n@,,1,,1,0,4,,s39h=3n@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,s39h3n,s39h3,sh,2,2,0,15-15,0,1,1,0,0,0,,,2,4 s39 h=3n@,,
20150111-M-Brisbane-F-Milos_Raonic-Roger_Federer,14,0,0,1,1,15-15,Due,3,1,0,,1,2,MR,4l29f2b1f3b+3s3z1*,,,4l29f2b1f3b+3s3z1*,,0,,4l29f2b1f3b+3s3z1*,,1,,1,0,4,,l29f2b1f3b+3s3z1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,l29f2b1f3b3s3z1,l29f2b1f3b3s3z1,lfbfbsz,7,2,0,15-30,0,1,1,0,0,0,,,8,4 l29 f2 b1 f3 b+3 s3 z1*,,
20150111-M-Brisbane-F-Milos_Raonic-Roger_Federer,15,0,0,1,1,15-30,Adv,3,1,0,,1,2,MR,4s39f3s2f+3b3n#,,RF's backhand drive (b3) hit the ground before the net,4s39f3s2f+3b3n#,,0,,4s39f3s2f+3b3n#,,1,,1,0,4,,s39f3s2f+3b3n#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,s39f3s2f3b3n,s39f3s2f3b3,sfsfb,5,1,1,30-30,0,1,1,0,0,0,,,5,4 s39 f3 s2 f+3 b3n#,,
20150111-M-Brisbane-F-Milos_Raonic-Roger_Federer,16,0,0,1,1,30-30,Adv,3,1,0,,1,2,MR,4*,,,4*,,0,,4*,,1,,0,0,4*,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0,1,1,40-30,0,1,1,0,0,0,,,1,4*,,
20150111-M-Brisbane-F-Milos_Raonic-Roger_Federer,17,0,0,1,1,40-30,Adv,3,1,0,,1,2,MR,6f28f3s3f+1n@,,,6f28f3s3f+1n@,,0,,6f28f3s3f+1n@,,1,,1,0,6,,f28f3s3f+1n@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,f28f3s3f1n,f28f3s3f1,ffsf,4,2,0,40-40,0,1,1,0,0,0,,,4,6 f28 f3 s3 f+1n@,,
20150111-M-Brisbane-F-Milos_Raonic-Roger_Federer,18,0,0,1,1,40-40,Due,3,1,0,,1,2,MR,4f29f3n@,,,4f29f3n@,,0,,4f29f3n@,,1,,1,0,4,,f29f3n@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,f29f3n,f29f3,ff,2,2,0,40-AD,0,1,1,0,0,0,,,2,4 f29 f3n@,,
20150111-M-Brisbane-F-Milos_Raonic-Roger_Federer,19,0,0,1,1,40-AD,Adv,3,1,0,,1,2,MR,6n,4s19f1f1f2s3f3b3f3b3b3b1f2f3b2n@,,6n,4s19f1f1f2s3f3b3f3b3b3b1f2f3b2n@,0,0,6n,4s19f1f1f2s3f3b3f3b3b3b1f2f3b2n@,0,1,0,1,6n,4,s19f1f1f2s3f3b3f3b3b3b1f2f3b2n@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,s19f1f1f2s3f3b3f3b3b3b1f2f3b2n,s19f1f1f2s3f3b3f3b3b3b1f2f3b2,sfffsfbfbbbffb,14,2,0,GM,2,1,2,0,0,0,,,14,6n,4 s19 f1 f1 f2 s3 f3 b3 f3 b3 b3 b1 f2 f3 b2n@,
20150111-M-Brisbane-F-Milos_Raonic-Roger_Federer,20,0,0,1,2,0-0,Due,4,1,0,,2,1,RF,4f28f+3s2v1*,,,4f28f+3s2v1*,,0,,4f28f+3s2v1*,,1,,1,0,4,,f28f+3s2v1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,f28f3s2v1,f28f3s2v1,ffsv,4,2,1,15-0,0,1,2,0,0,0,,,5,4 f28 f+3 s2 v1*,,
20150111-M-Brisbane-F-Milos_Raonic-Roger_Federer,21,0,0,1,2,15-0,Adv,4,1,0,,2,1,RF,4*,,,4*,,0,,4*,,1,,0,0,4*,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0,2,1,30-0,0,1,2,0,0,0,,,1,4*,,
20150111-M-Brisbane-F-Milos_Raonic-Roger_Federer,22,0,0,1,2,30-0,Due,4,1,0,,2,1,RF,4+f28v3b3z1n#,,RF's forehand volley (v3) was very short (not quite a drop-volley),4+f28v3b3z1n#,,1,,4f28v3b3z1n#,,1,,1,0,4,,f28v3b3z1n#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,f28v3b3z1n,f28v3b3z1,fvbz,4,1,0,30-15,0,1,2,0,0,0,,,4,4+ f28 v3 b3 z1n#,,
20150111-M-Brisbane-F-Milos_Raonic-Roger_Federer,23,0,0,1,2,30-15,Adv,4,1,0,,2,1,RF,4*,,,4*,,0,,4*,,1,,0,0,4*,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0,2,1,40-15,0,1,2,0,0,0,,,1,4*,,
20150111-M-Brisbane-F-Milos_Raonic-Roger_Federer,24,0,0,1,2,40-15,Due,4,1,0,,2,1,RF,4*,,,4*,,0,,4*,,1,,0,0,4*,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0,2,1,GM,2,1,3,0,0,0,,,1,4*,,
20150111-M-Brisbane-F-Milos_Raonic-Roger_Federer,25,0,0,1,3,0-0,Due,5,1,0,,1,2,MR,5f28f3b3b1*,,,5f28f3b3b1*,,0,,5f28f3b3b1*,,1,,1,0,5,,f28f3b3b1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,f28f3b3b1,f28f3b3b1,ffbb,4,1,1,15-0,0,1,3,0,0,0,,,5,5 f28 f3 b3 b1*,,
20150111-M-Brisbane-F-Milos_Raonic-Roger_Federer,26,0,0,1,3,15-0,Adv,5,1,0,,1,2,MR,4s2n#,,,4s2n#,,0,,4s2n#,,1,,1,0,4,,s2n#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,s2n,s2,s,1,1,1,30-0,0,1,3,0,0,0,,,1,4 s2n#,,
20150111-M-Brisbane-F-Milos_Raonic-Roger_Federer,27,0,0,1,3,30-0,Due,5,1,0,,1,2,MR,4*,,,4*,,0,,4*,,1,,0,0,4*,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0,1,1,40-0,0,1,3,0,0,0,,,1,4*,,
20150111-M-Brisbane-F-Milos_Raonic-Roger_Federer,28,0,0,1,3,40-0,Adv,5,1,0,,1,2,MR,4n,4s17f+1f3i!#,,4n,4s17f+1f3i!#,0,0,4n,4s17f+1f3i!#,0,1,0,1,4n,4,s17f+1f3i!#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,s17f1f3i!,s17f1f3i,sffi,4,2,0,40-15,0,1,3,0,0,0,,,4,4n,4 s17 f+1 f3 i!#,
20150111-M-Brisbane-F-Milos_Raonic-Roger_Federer,29,0,0,1,3,40-15,Due,5,1,0,,1,2,MR,4*,,,4*,,0,,4*,,1,,0,0,4*,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0,1,1,GM,1,2,3,0,0,0,,,1,4*,,
20150111-M-Brisbane-F-Milos_Raonic-Roger_Federer,30,0,0,2,3,0-0,Due,6,1,0,,2,1,RF,6n,5b37b3b1d@,,6n,5b37b3b1d@,0,0,6n,5b37b3b1d@,0,1,0,1,6n,5,b37b3b1d@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,b37b3b1d,b37b3b1,bbb,3,2,1,15-0,0,2,3,0,0,0,,,3,6n,5 b37 b3 b1d@,
20150111-M-Brisbane-F-Milos_Raonic-Roger_Federer,31,0,0,2,3,15-0,Adv,6,1,0,,2,1,RF,c4*,,The let serve was an ace - the second attempt was a proper ace in the exact same spot,4*,,0,,4*,,1,,0,0,4*,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0,2,1,30-0,0,2,3,0,0,0,,,1,c4*,,
20150111-M-Brisbane-F-Milos_Raonic-Roger_Federer,32,0,0,2,3,30-0,Due,6,1,0,,2,1,RF,4*,,,4*,,0,,4*,,1,,0,0,4*,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0,2,1,40-0,0,2,3,0,0,0,,,1,4*,,
20150111-M-Brisbane-F-Milos_Raonic-Roger_Federer,33,0,0,2,3,40-0,Adv,6,1,0,,2,1,RF,4#,,,4#,,0,,4#,,1,,0,0,4#,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,0,2,1,GM,2,2,4,0,0,0,,,1,4#,,
20150111-M-Brisbane-F-Milos_Raonic-Roger_Federer,34,0,0,2,4,0-0,Due,7,1,0,,1,2,MR,4*,,,4*,,0,,4*,,1,,0,0,4*,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0,1,1,15-0,0,2,4,0,0,0,,,1,4*,,
20150111-M-Brisbane-F-Milos_Raonic-Roger_Federer,35,0,0,2,4,15-0,Adv,7,1,0,,1,2,MR,4#,,,4#,,0,,4#,,1,,0,0,4#,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,0,1,1,30-0,0,2,4,0,0,0,,,1,4#,,
20150111-M-Brisbane-F-Milos_Raonic-Roger_Federer,36,0,0,2,4,30-0,Due,7,1,0,,1,2,MR,6s39f3b3b1f3w#,,,6s39f3b3b1f3w#,,0,,6s39f3b3b1f3w#,,1,,1,0,6,,s39f3b3b1f3w#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,s39f3b3b1f3w,s39f3b3b1f3,sfbbf,5,1,1,40-0,0,2,4,0,0,0,,,5,6 s39 f3 b3 b1 f3w#,,
20150111-M-Brisbane-F-Milos_Raonic-Roger_Federer,37,0,0,2,4,40-0,Adv,7,1,0,,1,2,MR,4*,,,4*,,0,,4*,,1,,0,0,4*,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0,1,1,GM,1,3,4,0,0,0,,,1,4*,,
20150111-M-Brisbane-F-Milos_Raonic-Roger_Federer,38,0,0,3,4,0-0,Due,8,1,0,,2,1,RF,6w,5*,MR swung and missed the ball completely - the 2nd serve was seemingly a bit faster than normal and kicked up quite aggresively,6w,5*,0,0,6w,5*,0,1,0,0,6w,5*,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0,2,1,15-0,0,3,4,0,0,0,,,1,6w,5*,
20150111-M-Brisbane-F-Milos_Raonic-Roger_Federer,39,0,0,3,4,15-0,Adv,8,1,0,,2,1,RF,4#,,,4#,,0,,4#,,1,,0,0,4#,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,0,2,1,30-0,0,3,4,0,0,0,,,1,4#,,
20150111-M-Brisbane-F-Milos_Raonic-Roger_Federer,40,0,0,3,4,30-0,Due,8,1,0,,2,1,RF,6+s27h1*,,RF's half-volley (h1*) was a flat forehand that he delayed for a split second longer than expected creating an unusual shot timing,6+s27h1*,,1,,6s27h1*,,1,,1,0,6,,s27h1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,s27h1,s27h1,sh,2,2,1,40-0,0,3,4,0,0,0,,,3,6+ s27 h1*,,
20150111-M-Brisbane-F-Milos_Raonic-Roger_Federer,41,0,0,3,4,40-0,Adv,8,1,0,,2,1,RF,6d,4b37b2f2f3s3b3b1f1f1n#,,6d,4b37b2f2f3s3b3b1f1f1n#,0,0,6d,4b37b2f2f3s3b3b1f1f1n#,0,1,0,1,6d,4,b37b2f2f3s3b3b1f1f1n#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,b37b2f2f3s3b3b1f1f1n,b37b2f2f3s3b3b1f1f1,bbffsbbff,9,2,1,GM,2,3,5,0,0,0,,,9,6d,4 b37 b2 f2 f3 s3 b3 b1 f1 f1n#,
20150111-M-Brisbane-F-Milos_Raonic-Roger_Federer,42,0,0,3,5,0-0,Due,9,1,0,,1,2,MR,6#,,,6#,,0,,6#,,1,,0,0,6#,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,0,1,1,15-0,0,3,5,0,0,0,,,1,6#,,
20150111-M-Brisbane-F-Milos_Raonic-Roger_Federer,43,0,0,3,5,15-0,Adv,9,1,0,,1,2,MR,4w,4s37b+1*,,4w,4s37b+1*,0,0,4w,4s37b+1*,0,1,0,1,4w,4,s37b+1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,s37b1,s37b1,sb,2,1,1,30-0,0,3,5,0,0,0,,,3,4w,4 s37 b+1*,
20150111-M-Brisbane-F-Milos_Raonic-Roger_Federer,44,0,0,3,5,30-0,Due,9,1,0,,1,2,MR,4w,6s37b+1f3*,,4w,6s37b+1f3*,0,0,4w,6s37b+1f3*,0,1,0,1,4w,6,s37b+1f3*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,s37b1f3,s37b1f3,sbf,3,2,0,30-15,0,3,5,0,0,0,,,4,4w,6 s37 b+1 f3*,
20150111-M-Brisbane-F-Milos_Raonic-Roger_Federer,45,0,0,3,5,30-15,Adv,9,1,0,,1,2,MR,6d,6*,189 km/h second serve,6d,6*,0,0,6d,6*,0,1,0,0,6d,6*,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0,1,1,40-15,0,3,5,0,0,0,,,1,6d,6*,
20150111-M-Brisbane-F-Milos_Raonic-Roger_Federer,46,0,0,3,5,40-15,Due,9,1,0,,1,2,MR,4#,,,4#,,0,,4#,,1,,0,0,4#,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,0,1,1,GM,1,4,5,0,0,0,,,1,4#,,
20150111-M-Brisbane-F-Milos_Raonic-Roger_Federer,47,0,0,4,5,0-0,Due,10,1,0,,2,1,RF,6d,5b27b!@,,6d,5b27b!@,0,0,6d,5b27b!@,0,1,0,1,6d,5,b27b!@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,b27b!,b27b,bb,2,1,0,0-15,0,4,5,0,0,0,,,2,6d,5 b27 b!@,
20150111-M-Brisbane-F-Milos_Raonic-Roger_Federer,48,0,0,4,5,0-15,Adv,10,1,0,,2,1,RF,4n,4f18f3b2n@,,4n,4f18f3b2n@,0,0,4n,4f18f3b2n@,0,1,0,1,4n,4,f18f3b2n@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,f18f3b2n,f18f3b2,ffb,3,2,1,15-15,0,4,5,0,0,0,,,3,4n,4 f18 f3 b2n@,
20150111-M-Brisbane-F-Milos_Raonic-Roger_Federer,49,0,0,4,5,15-15,Due,10,1,0,,2,1,RF,6*,,,6*,,0,,6*,,1,,0,0,6*,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0,2,1,30-15,0,4,5,0,0,0,,,1,6*,,
20150111-M-Brisbane-F-Milos_Raonic-Roger_Federer,50,0,0,4,5,30-15,Adv,10,1,0,,2,1,RF,6d,5b19r1f1f2b2y1n@,,6d,5b19r1f1f2b2y1n@,0,0,6d,5b19r1f1f2b2y1n@,0,1,0,1,6d,5,b19r1f1f2b2y1n@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,b19r1f1f2b2y1n,b19r1f1f2b2y1,brffby,6,1,0,30-30,0,4,5,0,0,0,,,6,6d,5 b19 r1 f1 f2 b2 y1n@,
20150111-M-Brisbane-F-Milos_Raonic-Roger_Federer,51,0,0,4,5,30-30,Adv,10,1,0,,2,1,RF,6d,5f28f1*,RF ran around his backhand for the return of serve,6d,5f28f1*,0,0,6d,5f28f1*,0,1,0,1,6d,5,f28f1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,f28f1,f28f1,ff,2,2,1,40-30,0,4,5,0,0,0,,,3,6d,5 f28 f1*,
20150111-M-Brisbane-F-Milos_Raonic-Roger_Federer,52,0,0,4,5,40-30,Adv,10,1,0,,2,1,RF,6f1d#,,,6f1d#,,0,,6f1d#,,1,,1,0,6,,f1d#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,f1d,f1,f,1,2,1,GM,2,4,6,2,0,1,,,1,6 f1d#,,
20150111-M-Brisbane-F-Milos_Raonic-Roger_Federer,53,0,1,0,0,0-0,Due,11,1,0,,1,2,MR,4w,6b3d#,,4w,6b3d#,0,0,4w,6b3d#,0,1,0,1,4w,6,b3d#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,b3d,b3,b,1,1,1,15-0,0,0,0,0,0,1,,,1,4w,6 b3d#,
20150111-M-Brisbane-F-Milos_Raonic-Roger_Federer,54,0,1,0,0,15-0,Adv,11,1,0,,1,2,MR,4n,4s38f+3b3i3n#,,4n,4s38f+3b3i3n#,0,0,4n,4s38f+3b3i3n#,0,1,0,1,4n,4,s38f+3b3i3n#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,s38f3b3i3n,s38f3b3i3,sfbi,4,2,0,15-15,0,0,0,0,0,1,,,4,4n,4 s38 f+3 b3 i3n#,
20150111-M-Brisbane-F-Milos_Raonic-Roger_Federer,55,0,1,0,0,15-15,Due,11,1,0,,1,2,MR,6s29f3b1*,,,6s29f3b1*,,0,,6s29f3b1*,,1,,1,0,6,,s29f3b1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,s29f3b1,s29f3b1,sfb,3,2,0,15-30,0,0,0,0,0,1,,,4,6 s29 f3 b1*,,
20150111-M-Brisbane-F-Milos_Raonic-Roger_Federer,56,0,1,0,0,15-30,Adv,11,1,0,,1,2,MR,4d,4s38f3w@,,4d,4s38f3w@,0,0,4d,4s38f3w@,0,1,0,1,4d,4,s38f3w@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,s38f3w,s38f3,sf,2,2,0,15-40,0,0,0,0,0,1,,,2,4d,4 s38 f3w@,
20150111-M-Brisbane-F-Milos_Raonic-Roger_Federer,57,0,1,0,0,15-40,Due,11,1,0,,1,2,MR,5n,6n,,5n,6n,0,0,5n,6n,0,0,0,0,5n,6n,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,0,2,0,GM,2,0,1,0,0,1,,,0,5n,6n,
20150111-M-Brisbane-F-Milos_Raonic-Roger_Federer,58,0,1,0,1,0-0,Due,12,1,0,,2,1,RF,6n,5b18f3*,,6n,5b18f3*,0,0,6n,5b18f3*,0,1,0,1,6n,5,b18f3*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,b18f3,b18f3,bf,2,2,1,15-0,0,0,1,0,0,1,,,3,6n,5 b18 f3*,
20150111-M-Brisbane-F-Milos_Raonic-Roger_Federer,59,0,1,0,1,15-0,Adv,12,1,0,,2,1,RF,4+d,4b38b1n@,,4+d,4b38b1n@,1,0,4d,4b38b1n@,0,1,0,1,4+d,4,b38b1n@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,b38b1n,b38b1,bb,2,1,0,15-15,0,0,1,0,0,1,,,2,4+d,4 b38 b1n@,
20150111-M-Brisbane-F-Milos_Raonic-Roger_Federer,60,0,1,0,1,15-15,Due,12,1,0,,2,1,RF,4*,,Line call overruled by chair; Challenge by MR - unsuccessful (2 challenges remaining),4*,,0,,4*,,1,,0,0,4*,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0,2,1,30-15,0,0,1,0,0,1,,,1,4*,,
20150111-M-Brisbane-F-Milos_Raonic-Roger_Federer,61,0,1,0,1,30-15,Adv,12,1,0,,2,1,RF,6f18f1w#,,,6f18f1w#,,0,,6f18f1w#,,1,,1,0,6,,f18f1w#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,f18f1w,f18f1,ff,2,1,0,30-30,0,0,1,0,0,1,,,2,6 f18 f1w#,,
20150111-M-Brisbane-F-Milos_Raonic-Roger_Federer,62,0,1,0,1,30-30,Adv,12,1,0,,2,1,RF,4f18f+3s3o1*,,MR's slice (s3) was a high defensive flick,4f18f+3s3o1*,,0,,4f18f+3s3o1*,,1,,1,0,4,,f18f+3s3o1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,f18f3s3o1,f18f3s3o1,ffso,4,2,1,40-30,0,0,1,0,0,1,,,5,4 f18 f+3 s3 o1*,,
20150111-M-Brisbane-F-Milos_Raonic-Roger_Federer,63,0,1,0,1,40-30,Adv,12,1,0,,2,1,RF,4*,,,4*,,0,,4*,,1,,0,0,4*,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0,2,1,GM,2,0,2,0,0,1,,,1,4*,,
20150111-M-Brisbane-F-Milos_Raonic-Roger_Federer,64,0,1,0,2,0-0,Due,13,1,0,,1,2,MR,6#,,,6#,,0,,6#,,1,,0,0,6#,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,0,1,1,15-0,0,0,2,0,0,1,,,1,6#,,
20150111-M-Brisbane-F-Milos_Raonic-Roger_Federer,65,0,1,0,2,15-0,Adv,13,1,0,,1,2,MR,4n,4s37f+1*,,4n,4s37f+1*,0,0,4n,4s37f+1*,0,1,0,1,4n,4,s37f+1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,s37f1,s37f1,sf,2,1,1,30-0,0,0,2,0,0,1,,,3,4n,4 s37 f+1*,
20150111-M-Brisbane-F-Milos_Raonic-Roger_Federer,66,0,1,0,2,30-0,Due,13,1,0,,1,2,MR,5d,6d,,5d,6d,0,0,5d,6d,0,0,0,0,5d,6d,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,0,2,0,30-15,0,0,2,0,0,1,,,0,5d,6d,
20150111-M-Brisbane-F-Milos_Raonic-Roger_Federer,67,0,1,0,2,30-15,Adv,13,1,0,,1,2,MR,4s37f+3s3v1*,,,4s37f+3s3v1*,,0,,4s37f+3s3v1*,,1,,1,0,4,,s37f+3s3v1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,s37f3s3v1,s37f3s3v1,sfsv,4,1,1,40-15,0,0,2,0,0,1,,,5,4 s37 f+3 s3 v1*,,
20150111-M-Brisbane-F-Milos_Raonic-Roger_Federer,68,0,1,0,2,40-15,Due,13,1,0,,1,2,MR,6+w,6s+39b3n#,,6+w,6s+39b3n#,1,0,6w,6s+39b3n#,0,1,0,1,6+w,6,s+39b3n#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,s39b3n,s39b3,sb,2,2,0,40-30,0,0,2,0,0,1,,,2,6+w,6 s+39 b3n#,
20150111-M-Brisbane-F-Milos_Raonic-Roger_Federer,69,0,1,0,2,40-30,Adv,13,1,0,,1,2,MR,4s3n#,,,4s3n#,,0,,4s3n#,,1,,1,0,4,,s3n#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,s3n,s3,s,1,1,1,GM,1,1,2,0,0,1,,,1,4 s3n#,,
